Date,returns,vol,regime,price
2025-07-03,0.008338955206607324,0.09920803922262206,Calm,6279.35009765625
2025-07-07,-0.007862297279128794,0.10520489015114963,Calm,6229.97998046875
2025-07-08,-0.0007158868810946961,0.10235183790818035,Calm,6225.52001953125
2025-07-09,0.0060621034026635545,0.09918249139388965,Calm,6263.259765625
2025-07-10,0.0027462050044453346,0.09911912179924293,Calm,6280.4599609375
2025-07-11,-0.0032975229626984737,0.10006096115058004,Calm,6259.75
2025-07-14,0.001407413809457303,0.09874620791982955,Calm,6268.56005859375
2025-07-15,-0.003956298214731202,0.10052757618548235,Calm,6243.759765625
2025-07-16,0.003193657417327689,0.08905778026405795,Calm,6263.7001953125
2025-07-17,0.00537376740890938,0.08603255073660734,Calm,6297.35986328125
2025-07-18,-9.048620868445933e-05,0.07780391943511435,Calm,6296.7900390625
2025-07-21,0.001399134882868358,0.07726350963830617,Calm,6305.60009765625
2025-07-22,0.0006375316336257875,0.07570009618154275,Calm,6309.6201171875
2025-07-23,0.007811886951519131,0.07385989424845403,Calm,6358.91015625
2025-07-24,0.0006982236416543941,0.06719830603583614,Calm,6363.35009765625
2025-07-25,0.00397432777929585,0.06705374330730186,Calm,6388.64013671875
2025-07-28,0.00017685810881817865,0.06402072715059247,Calm,6389.77001953125
2025-07-29,-0.002959442388724254,0.06494103581866259,Calm,6370.85986328125
2025-07-30,-0.0012494327466496813,0.06419091909735933,Calm,6362.89990234375
2025-07-31,-0.0036948193411530106,0.0659621279553536,Calm,6339.39013671875
2025-08-01,-0.015992133140148468,0.08716399900864732,Calm,6238.009765625
2025-08-04,0.01473710033091602,0.09704610146866137,Calm,6329.93994140625
2025-08-05,-0.004857865996303334,0.09434359108744042,Calm,6299.18994140625
2025-08-06,0.007281907295092482,0.09702863190465152,Calm,6345.06005859375
2025-08-07,-0.0007974800154801898,0.09534676843166515,Calm,6340.0
2025-08-08,0.007799715348974834,0.09834188449585363,Calm,6389.4501953125
2025-08-11,-0.0025041278217863283,0.09795916497539615,Calm,6373.4501953125
2025-08-12,0.01134543584661274,0.10447168960138078,Calm,6445.759765625
