Date,returns,vol,regime,price,mom_5,mom_21,drawdown
2024-08-07,-0.0077346478585028,0.1948318782917833,Elevated,5199.5,-0.011884944845846842,-0.003259622409950254,-0.08252755844047083
2024-08-08,0.0230426115191364,0.2104567166002338,Elevated,5319.31005859375,-0.004537721943328362,-0.0026484535420635107,-0.061386597390100966
2024-08-09,0.0046716768495385,0.2106841424336875,Elevated,5344.16015625,7.298560031867886e-05,-0.0020087056520321344,-0.05700169888646169
2024-08-12,4.303397765514916e-05,0.209067569678995,Elevated,5344.39013671875,0.006075352073577648,-0.0022693719899738226,-0.056961117918642654
2024-08-13,0.0168475797535583,0.218789626397566,Elevated,5434.43017578125,0.007374050848277108,-0.001601687364814637,-0.04107319514207044
2024-08-14,0.0038237284285767,0.2177871312379604,Elevated,5455.2099609375,0.009685726105693009,-0.0017238610348225606,-0.03740651945741092
2024-08-15,0.0161332477643307,0.2214280231304743,Elevated,5543.22021484375,0.008303853354731869,-0.00029239479642616066,-0.021876760339487798
2024-08-16,0.0019897793572614,0.2198294850925169,Elevated,5554.25,0.007767473856276448,0.00017456631282069165,-0.0199305109083537
2024-08-19,0.0097222847369131,0.2205194150152742,Elevated,5608.25,0.009703324008128037,0.0009775448970511678,-0.010401996273443693
2024-08-20,-0.0019845553982971,0.2177790973216585,Elevated,5597.1201171875,0.0059368969777569575,0.0003691357995413297,-0.012365908333883315
2024-08-21,0.004239676828782,0.2180585445864301,Elevated,5620.85009765625,0.0060200866577980175,0.0006452205337581249,-0.008178658960131225
2024-08-22,-0.0089328055481209,0.2035938087605176,Elevated,5570.64013671875,0.0010068759953076978,0.001322186638834982,-0.017038406138116937
2024-08-23,0.0114833708501191,0.2050827384722292,Elevated,5634.60986328125,0.002905594293879238,0.0021139005001664726,-0.005750693624376703
2024-08-26,-0.0031537266931381,0.2031539373581395,Elevated,5616.83984375,0.000330392007868998,0.0014356054813100727,-0.00888628420152767
2024-08-27,0.001595196086545,0.2031418149943338,Elevated,5625.7998046875,0.001046342304837418,0.001472838145941106,-0.0073052634807648795
2024-08-28,-0.0059759732079761,0.2035771417983129,Elevated,5592.18017578125,-0.0009967877025142018,0.0014244666540389201,-0.01323758062990278
2024-08-29,-3.937906806072977e-05,0.1967708621285017,Elevated,5591.9599609375,0.0007818975934978321,0.0006705248575042473,-0.013276438414374933
2024-08-30,0.0100930517744244,0.1920892290300521,Elevated,5648.39990234375,0.0005038337783588922,0.0018032179416890282,-0.003317386420246853
2024-09-03,-0.0211510743977116,0.195956356426642,Elevated,5528.93017578125,-0.0030956357625558074,0.0016713506307835567,-0.024398294530977926
2024-09-04,-0.0016025435809103,0.1594907860315899,Normal,5520.06982421875,-0.0037351836960468677,0.0030221246692468612,-0.025961738781602538
2024-09-05,-0.0030180176155847,0.1584688180668343,Normal,5503.41015625,-0.0031435925775685873,0.002385357836120876,-0.0289014034122132
2024-09-06,-0.0172602498592846,0.1692054074574489,Normal,5408.419921875,-0.006587766735813361,0.0019317577408455525,-0.04566280782731911
2024-09-09,0.0115800702824842,0.1552712160263612,Normal,5471.0498046875,-0.0062903630342014015,0.0013859224438621139,-0.034611516068770866
2024-09-10,0.0044726726528396,0.155219676618862,Normal,5495.52001953125,-0.0011656136240911614,0.0013764460535431189,-0.03029364939732524
2024-09-11,0.0106650258888965,0.1583987012258816,Normal,5554.1298828125,0.0012879002698701985,0.0018822551921736594,-0.019951706063520327
2024-09-12,0.0074953023589392,0.150375333819589,Normal,5595.759765625,0.0033905642647749784,0.0014369086495727497,-0.01260594777410376
2024-09-13,0.0054077114053645,0.1507916517253082,Normal,5626.02001953125,0.007924156517704799,0.0015123364103721687,-0.007266405696292726
2024-09-16,0.0012566297656613,0.1411121632576525,Normal,5633.08984375,0.005859468414340219,0.0008039260294831497,-0.006018907112318642
2024-09-17,0.0002645500810987,0.1410560304141042,Normal,5634.580078125,0.0050178438999920385,0.0007217722544277831,-0.005755949333584688
2024-09-18,-0.002896455862498,0.1376426596464761,Normal,5618.259765625,0.002305547549713139,0.00012087984493201642,-0.008635733342891257
2024-09-19,0.0169768531667633,0.1491773678608286,Normal,5713.64013671875,0.004201857711277959,0.001023804062315845,0.0
2024-09-20,-0.0019410273951238,0.1490349492799142,Normal,5702.5498046875,0.0027321099511802994,0.000729484813558426,-0.001941027395123802
2024-09-23,0.0028092730585327,0.1449374265973299,Normal,5718.56982421875,0.003042638609754579,0.001288631413875264,0.0
2024-09-24,0.002511178844347,0.1402420677172637,Normal,5732.93017578125,0.0034919643624042396,0.0008613841755051639,0.0
